record_id,source_id,polymer_name,monomer_components_smiles,dynamic_link_type,catalyst_name,catalyst_loading_mol_pct,tg_value_c,relaxation_time_s,relaxation_temp_c,activation_energy_kj_mol,data_provenance,doi,conflict_flag,extraction_method,notes
rec_vit_web_vashisth_lab_6319,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCCC(=O)N(CCCNCCC(=O)O)CC1CCCC1.COC(=O)COc1cccc(C(=O)N(CC2CO2)CC2CO2)c1,transesterification,,,60.9692,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6320,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCNC(=O)Cc1noc(COCCC(=O)O)n1.O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCCC1Cc1ccccc1,transesterification,,,75.96000000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6321,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1ccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)c(OCc2ccccc2)c1.CC(C)(C)c1ccc(NC(=O)N(CCOCC2CO2)CCOCC2CO2)cc1,transesterification,,,85.03380000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6322,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(Cn2ccnc2)cn1.O=C(NCCCNC(=O)c1ccc(OCC2CO2)nc1)c1ccc(OCC2CO2)nc1,transesterification,,,116.93530000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6323,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COC(=O)c1cc(NC(=O)N2CCC(CCC(=O)O)CC2)cc(C(=O)O)c1.O=C(c1ccc(N2CCCCCC2)nc1)N(CC1CO1)CC1CO1,transesterification,,,142.87670000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6324,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)CN1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1.COc1cc(CC(=O)N2CCC(C(=O)Nc3ccccc3OCC3CO3)CC2)ccc1OCC1CO1,transesterification,,,99.61850000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6325,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCOc1ccc(CNC(CCC(=O)O)C(=O)O)cc1.COc1ccc(C(C)(C)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,transesterification,,,61.336100000000044,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6326,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(Cc1ccc2c(c1)OCCO2)C(=O)C(CCC(=O)O)CCC(=O)O.COc1cc(CCNC(=O)c2ccc3c(C)cc(OCC4CO4)nc3c2)ccc1OCC1CO1,transesterification,,,132.62220000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6327,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCOCCC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1.NCCOc1cccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)c1,transesterification,,,76.85750000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6328,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cc2c(cc1NCC(=O)N(CCC(=O)O)CCC(=O)O)oc1ccccc12.COc1ccc(C(=O)N2CCCC2)cc1NC(=O)C(CC1CO1)CC1CO1,transesterification,,,116.02790000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6329,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)CC(CNC(=O)Nc1ccc(OCC(=O)O)cc1)C(=O)O.O=C(NCCC1CCOCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,176.2072,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6330,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCCc1cccc(C(C)C)c1NC(=O)C(CCC(=O)O)CCC(=O)O.CCOc1ccc(C(C)=O)cc1CN(CC1CO1)CC1CO1,transesterification,,,77.61290000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6331,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCCCC(=O)Nc1ccc(C(=O)O)cc1.COC(=O)c1cccc(C(=O)NC(COCC2CO2)COCC2CO2)c1,transesterification,,,103.46190000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6332,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1ccc(C(CC(=O)O)NC(=O)c2ccc(C(=O)O)cn2)cc1.O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(OC2CCCC2)nc1,transesterification,,,147.15640000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6333,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCCCNC(=O)CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O.CNC(=O)COc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(C)c1,transesterification,,,75.2502,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6334,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(Cc1cnn(C)c1)C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1.COC(CNC(=O)c1ccc(COCC2CO2)cc1)CNC(=O)c1ccc(COCC2CO2)cc1,transesterification,,,111.1372,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6335,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCn1c(=O)n(CCCNC(=O)C2CCCC2)c(=O)n(CCC(=O)O)c1=O.CCCn1ncc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1C,transesterification,,,111.67070000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6336,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COCCn1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)ccc1=O.Cc1cc(CNC(=O)c2cccc(OCC3CO3)c2)cc(OCC2CO2)n1,transesterification,,,129.15640000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6337,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCCN(CCC)C(=O)CCC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1.O=C(O)Cc1ccccc1NC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,transesterification,,,118.36810000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6338,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(CC(=O)NCCOCCCC(=O)O)CC(=O)NCCOCCCC(=O)O.CN(CC(=O)N(CC1CO1)CC1CO1)Cc1cccc(C#N)c1,transesterification,,,68.05080000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6339,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)C=C(C(=O)O)c1cccn1Cc1ccccc1.CCOc1cc(C)ccc1NC(=O)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,transesterification,,,106.75440000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6340,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCN(Cc1ccccc1)c1ccc(CN(CCOCC(=O)O)CCOCC(=O)O)cc1.NC(=O)CC1CN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)C1,transesterification,,,92.24550000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6341,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CC1CN(C(=O)NCc2ccc(C(=O)O)cc2)CCO1.COc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1C,transesterification,,,57.85850000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6342,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCC1(COCC(=O)O)CCN(CC(=O)Nc2ccccc2)CC1.c1cc(OCCOCCOCC2CO2)c2cccc(OCCOCCOCC3CO3)c2c1,transesterification,,,53.28820000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6343,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(C(=O)N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cnn1.O=C(CN(CC1CO1)CC1CO1)Nc1ccc2c(c1)OCCCO2,transesterification,,,113.99980000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6344,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(Cc1ccccc1)Nc1cc(C(=O)O)c(NC(=O)Cc2ccccc2)cc1C(=O)O.COc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1NC(C)=O,transesterification,,,142.2507,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6345,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCC(COCC(=O)O)NC(=O)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1.COc1cccc2ncnc(NCCc3ccc(OCC4CO4)c(OCC4CO4)c3)c12,transesterification,,,83.60810000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6346,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc2c(cc1NC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)OCO2.CCCCNC(=O)N(CC1CO1)CC1CO1,transesterification,,,138.29490000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6347,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)c1ccc(CNC(=O)N2CCc3ccc(C(=O)O)cc3C2)cc1.O=C(NO)c1ccc(CNC(=O)C(CC2CO2)CC2CO2)cc1,transesterification,,,140.84110000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6348,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)c1ccccc1C(=O)CCC(=O)c1ccccc1C(=O)O.CCCOc1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1C,transesterification,,,97.36770000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6349,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)NCCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1.COc1ccc(OC)c(CCCNC(=O)C(CC2CO2)CC2CO2)c1,transesterification,,,86.07150000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6350,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1cncc2ccccc12.COc1cc(CNCCC2CO2)ccc1OCC1CO1,transesterification,,,98.21130000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6351,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(Cc1ccccc1)C(=O)CNCCNC(=O)C(CCC(=O)O)CCC(=O)O.O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCCCCCC1,transesterification,,,82.53970000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6352,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)N1CCN(c2ncccn2)CC1.O=C(NCc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,transesterification,,,148.10200000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6353,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cccc2c1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)C2.CCOCCN(CC)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,86.99030000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6354,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1ccc(CN2CCCN(C(=O)CN(CCC(=O)O)CCC(=O)O)CC2)cc1.COc1cccc(CNC(=O)NCc2ccc(OCC3CO3)cc2)c1OCC1CO1,transesterification,,,102.81920000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6355,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccc2ccoc2c1.CCOCCCNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,transesterification,,,110.60450000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6356,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(C)c1cc(C(=O)O)ccc1NC(=O)NC1(CC(=O)O)CCC1.COC(=O)COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1,transesterification,,,95.48540000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6357,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCCCCCCNC(=O)NC(COCC(=O)O)COCC(=O)O.CCN(CC)C(=O)CCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,transesterification,,,69.02430000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6358,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)OC1CN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)C1.CC(=O)c1ccc(C(=O)NCc2ccc(OCC3CO3)cc2)cc1OCC1CO1,transesterification,,,129.21900000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6359,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)CNc1ccccc1NC(=O)c1ccccc1.CCc1cccc(C)c1NC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,transesterification,,,161.1035,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6360,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccc(NC(=O)Nc2ccccc2)cc1.COC(=O)CCNC(=O)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,190.54540000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6361,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cn1ccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)n1.COc1cc(C=CC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)ccc1OCCC(=O)O,transesterification,,,101.84640000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6362,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1ccccc1C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O.Cc1ccc(NC(=O)C(C)(C)C)cc1NC(=O)N(CC1CO1)CC1CO1,transesterification,,,127.21940000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6363,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(N(CCC(=O)O)CC(=O)O)ccn1.CN(Cc1ccc(O)cc1)C(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,139.8641,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6364,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(NC(=O)CC2(C(=O)O)Cc3ccccc3C2)ccc1C(=O)O.COC(=O)c1ccc(OCC2CO2)c(NC(=O)Cc2cc(OC)c(OCC3CO3)c(OC)c2)c1,transesterification,,,165.47430000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6365,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)(C)c1cccc(OCCNC(COCC(=O)O)COCC(=O)O)c1.Cn1cc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,transesterification,,,83.33670000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6366,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COC(=O)c1nccc(NC(=O)C(CCC(=O)O)CCC(=O)O)n1.COC(=O)c1cc(C(C)C)ccc1NC(=O)N(CC1CO1)CC1CO1,transesterification,,,137.0654,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6367,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)(COCC(=O)O)C(=O)Nc1ccc(CCOCC(=O)O)cc1.COc1ccc(NC(=O)c2ccc(OCC3CO3)c(OC)c2)c(OCC2CO2)c1,transesterification,,,79.95140000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6368,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1nccc(NC(=O)N(CCC(=O)O)CCC(=O)O)n1.O=C(Nc1cccc(N2CCCC2)c1)C(=O)N(CC1CO1)CC1CO1,transesterification,,,138.27140000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6369,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCNC(=O)NCC1(CCC(=O)O)CCCC1.COc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c(OC)c1,transesterification,,,83.05790000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6370,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cc(CNC(COCC(=O)O)COCC(=O)O)ccc1OCc1ccccc1.CC(=O)Nc1ccc(CC(=O)OCC(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,98.01190000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6371,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)NCCn1ccnc1.O=C(Nc1ccc(C(=O)N(CCOCCOCC2CO2)CCOCC2CO2)cc1)c1ccccc1,transesterification,,,93.63080000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6372,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(C)cc(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c1.CC(C)(C)c1cc(CN2CCCC2)c(OCC2CO2)c(OCC2CO2)c1,transesterification,,,63.11590000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6373,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCC(COCC(=O)O)NCc1cccc(C2CC2)c1.COc1ccc(N2CCN(CCNC(=O)c3ccc(C)c(OCC4CO4)c3OCC3CO3)CC2)cc1,transesterification,,,69.12720000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6374,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)c1ccc(NC(=O)CC(C)(C)C(=O)O)c(C(=O)O)c1.CCc1ccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,transesterification,,,115.01960000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6375,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCOc1cccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c1.O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(N2CCCC2)nc1,transesterification,,,143.7679,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6376,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(=O)NCCN(CC(=O)NCCC(=O)O)CC(=O)NCCC(=O)O.COc1cc(C(=O)NC2CCN(CC3CO3)CC2)cc(CC2CO2)c1OC,transesterification,,,43.157200000000046,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6377,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCc1ccc(NC(=O)C2CN(C3CCCCC3)C2)cc1COCC(=O)O.Cc1ccc(C(=O)NCCC(=O)NCCc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,transesterification,,,111.72970000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6378,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCOc1ccc(OCC)c(NC(=O)C(CCC(=O)O)CCC(=O)O)c1.CCOC(=O)c1cc(NC(=O)c2ccc(OCC3CO3)c(CC)c2)ccc1OCC1CO1,transesterification,,,113.012,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6379,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCCN(CCOCCN(CCOCC(=O)O)c1ccccc1)c1ccccc1.O=C1c2ccccc2C(=O)N1CCCCN(CC1CO1)CC1CO1,transesterification,,,42.285600000000045,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6380,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COC(=O)COc1c(C)cc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1C.Cc1cccc(C(=O)N2CCCN(C(=O)c3c(OCC4CO4)cccc3OCC3CO3)CC2)c1,transesterification,,,129.42700000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6381,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(NC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc(C)c1O.COc1cccnc1NC(=O)N(CC1CO1)CC1CO1,transesterification,,,139.75870000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6382,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)c1cccc(CN2CCCC(C(=O)O)C2)c1.O=C(Nc1ccc(OCCc2ccccc2)nc1)C(=O)N(CC1CO1)CC1CO1,transesterification,,,120.55100000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6383,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COCc1cccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)c1.Cc1ccc(N(C)CC(=O)N(CC2CO2)CC2CO2)c(C)c1,transesterification,,,94.65070000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6384,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1ccc(N(CC(=O)O)CC(=O)O)cc1.CC(C)(C)Oc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,transesterification,,,84.83100000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6385,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,N#Cc1ccc(CCOC(=O)C(CCC(=O)O)CCC(=O)O)cc1.O=C(CC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1)N1CCCC1,transesterification,,,87.56140000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_6386,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cc(C=CC(=O)N(CCC(=O)O)CCC(=O)O)cc(OC)c1OC.O=C(Nc1ccc(OCC2CO2)cc1)C1CCN(C(=O)Cc2cncc(OCC3CO3)c2)CC1,transesterification,,,124.99550000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
